SK_ID_CURR,TARGET,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_REGISTRATION,DAYS_ID_PUBLISH,HOUR_APPR_PROCESS_START,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,DAYS_LAST_PHONE_CHANGE,BURO_DAYS_CREDIT_MIN,BURO_DAYS_CREDIT_MAX,BURO_DAYS_CREDIT_MEAN,BURO_MONTHS_BALANCE_SIZE_MEAN,BURO_CREDIT_ACTIVE_Active_MEAN,BURO_CREDIT_TYPE_Creditcard_MEAN,BURO_STATUS_0_MEAN_MEAN,ACTIVE_DAYS_CREDIT_MIN,ACTIVE_DAYS_CREDIT_MAX,ACTIVE_DAYS_CREDIT_MEAN,CLOSED_DAYS_CREDIT_MAX,CLOSED_DAYS_CREDIT_MEAN,PREV_DAYS_DECISION_MIN,PREV_DAYS_DECISION_MEAN,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,PREV_NAME_PAYMENT_TYPE_Cashthroughthebank_MEAN,PREV_NAME_TYPE_SUITE_nan_MEAN,PREV_NAME_PRODUCT_TYPE_XNA_MEAN,PREV_NAME_SELLER_INDUSTRY_Consumerelectronics_MEAN,PREV_NAME_YIELD_GROUP_high_MEAN,PREV_NAME_YIELD_GROUP_low_normal_MEAN,REFUSED_DAYS_DECISION_MAX,POS_MONTHS_BALANCE_MEAN,CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,score,TARGET_
113080,0.0,0.031329,-22255,-6230.0,-4272,11,,0.2622583692422573,0.1963339662134567,-1490.0,-2875.0,-242.0,-1147.875,,0.625,0.25,,-2620.0,-242.0,-850.8,-760.0,-1643.0,-2236.0,-1039.6,0.2,0.6,0.2,0.6,0.0,0.4,0.0,-242.0,-67.5,,0.20699129736859068,Client fiable
113089,0.0,0.015221,-16097,-3180.0,-5461,13,0.4425838141186588,0.5101907654651776,0.5902333386185574,-1906.0,-2221.0,-611.0,-1152.4,,0.4,0.4,,-932.0,-635.0,-783.5,-611.0,-1398.3333333333333,-2862.0,-829.375,0.5,0.25,0.375,0.625,0.125,0.25,0.25,,-56.51428571428571,,0.6138736655973431,Client fiable
113091,0.0,0.020713,-15381,-4327.0,-4899,7,0.3373543724520549,0.4106794072949352,0.7180328113294772,-1897.0,-1634.0,-1051.0,-1342.5,44.5,0.5,0.0,0.4708994708994709,-1051.0,-1051.0,-1051.0,-1634.0,-1634.0,-1897.0,-738.0,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.1428571428571428,,-28.63157894736842,3915000.0,0.6762354994928761,Client fiable
113101,0.0,0.0196889999999999,-17331,-4647.0,-875,12,0.5296708864368921,0.6981211563588139,0.5744466170995097,-3115.0,-2491.0,-244.0,-998.2222222222222,,0.3333333333333333,0.2222222222222222,,-848.0,-244.0,-474.6666666666667,-752.0,-1260.0,-12.0,-12.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,4455000.0,0.7703619906357863,Client fiable
113103,0.0,0.005084,-20100,-8224.0,-3576,12,,0.7701956086313195,,-349.0,,,,,,,,,,,,,-349.0,-349.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,-8.5,,0.7631679019282926,Client fiable
113106,0.0,0.025164,-22039,-3569.0,-3569,14,,0.1973205485738554,,-1288.0,,,,,,,,,,,,,-2796.0,-1423.5,0.5,0.875,0.125,0.75,0.75,0.375,0.375,-1288.0,-27.73170731707317,1687500.0,0.41172188730347625,Client fiable
113111,0.0,0.015221,-20949,-950.0,-974,7,,0.3399541267581312,0.4866531565147181,-400.0,-2673.0,-76.0,-1633.5,,0.25,0.0,,-76.0,-76.0,-76.0,-1888.0,-2152.6666666666665,-400.0,-216.5,0.5,0.5,0.75,0.75,0.25,0.0,0.25,,-6.8125,,0.5326528677285014,Client fiable
113114,0.0,0.018209,-18096,-10589.0,-1631,8,,0.4805277210019268,0.7324033228040929,0.0,-2741.0,-887.0,-2049.4,32.4,0.2,0.4,0.9965517241379308,-2401.0,-2401.0,-2401.0,-887.0,-1961.5,-2813.0,-1304.8,0.6,0.6,0.6,0.6,0.2,0.2,0.0,-218.0,-39.56410256410256,8212500.0,0.787950095686762,Client fiable
113116,0.0,0.00712,-12315,-2244.0,-357,14,,0.6478618395525896,0.4329616670974407,-1017.0,-2557.0,-105.0,-1258.9473684210527,,0.0526315789473684,0.0526315789473684,,-331.0,-331.0,-331.0,-105.0,-1310.5,-2812.0,-983.4375,0.625,0.625,0.6875,0.875,0.3125,0.0625,0.125,,-43.55813953488372,2160000.0,0.7544593409028466,Client fiable
113117,0.0,0.018634,-11577,-3783.0,-3664,10,,0.288983803233484,0.7295666907060153,-1012.0,-929.0,-321.0,-625.0,21.0,0.0,0.0,0.3695014662756598,,,,-321.0,-625.0,-1656.0,-910.6666666666666,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,-34.529411764705884,,0.6071821777888806,Client fiable
113126,0.0,0.035792,-8376,-3084.0,-1045,10,0.2869313595303125,0.6120781252960398,0.4686596550493113,-1155.0,-702.0,-431.0,-566.5,,1.0,0.5,,-702.0,-431.0,-566.5,,,-1155.0,-953.6666666666666,0.5,1.0,0.1666666666666666,1.0,0.8333333333333334,0.3333333333333333,0.0,-989.0,-21.29032258064516,,0.5689900692971197,Client fiable
113129,0.0,0.032561,-21358,-6477.0,-1869,11,,0.7141230617093305,,-992.0,,,,,,,,,,,,,-2668.0,-1678.1666666666667,1.0,1.0,0.1666666666666666,0.0,0.0,0.5,0.5,,-48.46031746031746,1822500.0,0.6840877264737224,Client fiable
113135,0.0,0.019101,-7917,-7874.0,-586,18,0.1484322749787531,0.2084006628495189,0.1437580534911652,-465.0,-208.0,-69.0,-121.8,,1.0,0.2,,-208.0,-69.0,-121.8,,,-465.0,-259.3333333333333,0.6666666666666666,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,,-9.214285714285714,,0.28429374620599346,Client fiable
113138,0.0,0.009549,-10993,-5615.0,-3233,19,0.2671165048310453,0.6112834205446562,0.2636468134452008,-1811.0,-1830.0,-382.0,-1215.4,,0.8,0.6,,-1830.0,-382.0,-1193.5,-1303.0,-1303.0,-2219.0,-1535.1,0.7,0.9,0.1,0.9,0.9,0.1,0.3,-839.0,-51.735849056603776,,0.45743342135984855,Client fiable
113141,0.0,0.018209,-23322,-140.0,-4617,6,,0.3483197612558079,0.5902333386185574,-1629.0,-1693.0,-257.0,-1071.6666666666667,,0.1666666666666666,0.0,,-257.0,-257.0,-257.0,-257.0,-1234.6,-1629.0,-727.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.1666666666666666,0.0,0.1666666666666666,,-23.95833333333333,,0.669112391087207,Client fiable
113144,0.0,0.008575,-16073,-7569.0,-463,12,,0.5575957771905029,,-298.0,,,,,,,,,,,,,-298.0,-298.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0,-298.0,-6.0,,0.47607779279218443,Client fiable
113145,0.0,0.025164,-14955,-2781.0,-2851,12,,0.580686936821281,0.5937175866150576,0.0,-2918.0,-330.0,-1889.4444444444443,62.44444444444444,0.2222222222222222,0.0,0.2659166983871659,-1032.0,-330.0,-681.0,-955.0,-2234.714285714286,-2832.0,-2717.5,1.0,0.5,0.5,0.5,0.0,0.5,0.0,,-91.0,15120000.0,0.6478920640445613,Client fiable
113147,0.0,0.031329,-13108,-691.0,-4554,10,,0.584882046205051,0.5937175866150576,0.0,-2046.0,-61.0,-1042.3333333333333,,0.5833333333333334,0.3333333333333333,,-841.0,-61.0,-518.1428571428571,-894.0,-1776.2,-2238.0,-1437.25,1.0,0.75,0.25,1.0,0.25,0.25,0.5,,-45.65217391304348,,0.653231852671899,Client fiable
113148,0.0,0.0035409999999999,-17610,-8233.0,-1148,12,,0.4192901096752981,0.5136937663039473,-1780.0,-1232.0,-118.0,-498.0,,0.8333333333333334,0.5,,-1232.0,-118.0,-433.2,-822.0,-822.0,-2799.0,-1074.0,0.8571428571428571,0.8571428571428571,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.1428571428571428,0.2857142857142857,-1405.0,-46.32786885245902,,0.5826716724409582,Client fiable
113150,0.0,0.018634,-17074,-9240.0,-613,10,,0.500603241756946,0.4400578303966329,-2026.0,-2741.0,-184.0,-1810.0,,0.2222222222222222,0.2222222222222222,,-184.0,-184.0,-184.0,-827.0,-2274.5714285714284,-2362.0,-1247.0,0.8,0.5,0.5,0.3,0.5,0.3,0.1,-847.0,-39.66412213740458,2907000.0,0.57165193226306,Client fiable
113155,0.0,0.005084,-14800,-5951.0,-5048,17,,0.6437702868938804,,-840.0,,,,,,,,,,,,,,,,,,,,,,,,,0.7870513270271982,Client fiable
113160,0.0,0.006852,-8204,-3049.0,-858,9,0.2940289650168217,0.0743405708764662,0.3944954053123993,-628.0,-50.0,-50.0,-50.0,,1.0,0.0,,-50.0,-50.0,-50.0,,,-628.0,-628.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,-12.5,,0.2477020355714027,Client fiable
113169,0.0,0.01885,-16221,-7057.0,-3900,20,,0.4459711201474584,,-28.0,-1443.0,-667.0,-1055.0,,0.5,0.5,,-667.0,-667.0,-667.0,-1443.0,-1443.0,-1233.0,-666.6666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,,-20.40816326530612,,0.47364809862803847,Client fiable
113172,0.0,0.04622,-18224,-3986.0,-1778,16,0.8208403644113522,0.7308502300143819,0.2955826421513093,-578.0,-422.0,-193.0,-307.5,7.0,0.5,0.0,0.5714285714285714,-193.0,-193.0,-193.0,-422.0,-422.0,-578.0,-253.2,0.4,0.2,0.8,0.8,0.4,0.0,0.2,,-17.5,1395000.0,0.8174757788489136,Client fiable
113182,0.0,0.016612,-9400,-9383.0,-2089,14,,0.4443183870132096,,-1798.0,-1044.0,-1044.0,-1044.0,,1.0,1.0,,-1044.0,-1044.0,-1044.0,,,-1511.0,-728.0,1.0,0.75,0.0,0.25,0.25,0.5,0.0,,-31.88888888888889,337500.0,0.6106734014097088,Client fiable
113186,0.0,0.016612,-9916,-4641.0,-2435,12,0.2940803439920624,0.5101197251399429,0.4418358231994413,-672.0,-946.0,-256.0,-567.7142857142857,13.857142857142858,0.4285714285714285,0.4285714285714285,0.1326530612244898,-408.0,-256.0,-337.3333333333333,-479.0,-740.5,-672.0,-672.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,-18.0,,0.4984034428741916,Client fiable
113195,0.0,0.018801,-14015,-4074.0,-4072,14,,0.33447541278285,0.6956219298394389,-1736.0,-2085.0,-576.0,-1523.0,,0.3333333333333333,0.0,,-576.0,-576.0,-576.0,-1908.0,-1996.5,-2671.0,-2004.0,0.6666666666666666,0.5,0.5,0.1666666666666666,0.1666666666666666,0.5,0.0,-2089.0,-75.95744680851064,12150000.0,0.5791443617264348,Client fiable
113200,0.0,0.025164,-12177,-1054.0,-2497,13,0.6576969656498665,0.5145615744626079,0.1206410299309233,-888.0,-1405.0,-366.0,-939.0833333333334,,0.6666666666666666,0.4166666666666667,,-1200.0,-366.0,-860.625,-887.0,-1096.0,-888.0,-559.2,0.4,0.4,0.6,0.4,0.2,0.0,0.4,-587.0,-17.4375,,0.28374924764573584,Client fiable
113207,0.0,0.032561,-15789,-2047.0,-4571,17,0.7487299421318779,0.8040876733128206,0.5585066276769286,-422.0,-1519.0,-598.0,-943.0,31.5,0.5,0.5,0.2203359683794466,-677.0,-598.0,-637.5,-978.0,-1248.5,-422.0,-422.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,-10.0,,0.9096141675535231,Client fiable
113210,0.0,0.014464,-23474,-9790.0,-4066,8,,0.4127768196964002,,-1109.0,,,,,,,,,,,,,-1109.0,-659.6,1.0,0.0,0.6,0.4,0.0,0.6,0.0,,-15.68627450980392,,0.4370540106907491,Client fiable
113215,0.0,0.019101,-23966,-2906.0,-4063,18,,0.5716733090297879,0.1986200451074864,-1060.0,-882.0,-154.0,-519.5714285714286,,0.5714285714285714,0.2857142857142857,,-800.0,-154.0,-493.5,-390.0,-554.3333333333334,-1060.0,-671.5,0.5,1.0,0.0,1.0,1.0,0.0,0.5,-283.0,-23.0,,0.4510934107495015,Client fiable
113217,0.0,0.004849,-17594,-829.0,-1144,15,0.4068649370504802,0.3562331687225596,0.6006575372857061,-1315.0,-1472.0,-625.0,-1144.2,,0.4,0.2,,-1372.0,-857.0,-1114.5,-625.0,-1164.0,-1315.0,-408.8,0.4,0.2,0.6,0.8,0.2,0.0,0.2,,-24.57575757575757,,0.5907932335619996,Client fiable
113218,0.0,0.072508,-12397,-6504.0,-4804,13,0.7706020544690649,0.7638261249604399,,-2.0,-1021.0,-541.0,-781.0,,1.0,0.0,,-1021.0,-541.0,-781.0,,,,,,,,,,,,,,,0.9148537209947676,Client fiable
113229,0.0,0.016612,-20966,-10625.0,-2260,18,0.7684652893882015,0.5952227077731851,0.2020866016820394,0.0,-2553.0,-234.0,-1075.611111111111,,0.2777777777777778,0.1666666666666666,,-962.0,-255.0,-537.0,-234.0,-1282.7692307692307,-1976.0,-527.6666666666666,0.5,0.5,0.5,0.8333333333333334,0.1666666666666666,0.1666666666666666,0.0,,-27.944444444444443,,0.6610370087675207,Client fiable
113230,0.0,0.007114,-9078,-3442.0,-824,13,0.2200593386591418,0.5698839570971597,0.4276573700350293,-750.0,-641.0,-328.0,-459.6,,0.4,0.2,,-448.0,-328.0,-388.0,-363.0,-507.3333333333333,-750.0,-665.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,,-17.227272727272727,,0.5718683883218476,Client fiable
113231,0.0,0.026392,-20720,-11638.0,-3657,8,,0.7450228015629662,0.5495965024956946,-533.0,-1300.0,-322.0,-702.6666666666666,23.5,0.3333333333333333,0.3333333333333333,0.5989882210812444,-344.0,-322.0,-333.0,-411.0,-887.5,-2578.0,-2578.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,-79.5,,0.7941682315485128,Client fiable
113232,0.0,0.00963,-13593,-1578.0,-325,15,0.6612007194087286,0.7519834396765074,,-1290.0,,,,,,,,,,,,,-1290.0,-482.7272727272728,0.5454545454545454,0.3636363636363636,0.4545454545454545,0.7272727272727273,0.0909090909090909,0.0,0.0909090909090909,,-19.97674418604652,,0.764492235558615,Client fiable
113233,0.0,0.022625,-13258,-6228.0,-4136,16,0.4890722939181073,0.4397609692944956,0.4848514754962666,-723.0,-1911.0,-118.0,-1123.6363636363635,29.454545454545453,0.3636363636363636,0.0909090909090909,0.3248504285009492,-928.0,-118.0,-654.75,-868.0,-1391.571428571429,-1844.0,-1297.25,1.0,1.0,0.0,0.75,0.5,0.25,0.5,,-44.05882352941177,,0.5869267989214506,Client fiable
113238,0.0,0.022625,-8136,-2961.0,-817,13,0.2000701164927406,0.7001909516321975,0.3962195720630885,0.0,-463.0,-124.0,-277.3333333333333,,0.3333333333333333,0.0,,-124.0,-124.0,-124.0,-245.0,-354.0,-1239.0,-595.8,0.8,0.8,1.0,1.0,0.0,0.6,0.0,,-19.34042553191489,,0.5568765663755597,Client fiable
113239,0.0,0.026392,-11597,-4471.0,-4249,13,,0.6782011255656655,0.7295666907060153,0.0,-924.0,-546.0,-735.0,,0.0,0.0,,,,,-546.0,-735.0,-2371.0,-1494.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,,-33.421052631578945,,0.8410214541896819,Client fiable
113242,0.0,0.035792,-9536,-32.0,-2194,11,,0.3980292432418209,0.722392890081304,-55.0,-601.0,-75.0,-424.3333333333333,,0.3333333333333333,0.3333333333333333,,-75.0,-75.0,-75.0,-597.0,-599.0,,,,,,,,,,,,,0.7059601440207743,Client fiable
113250,0.0,0.011703,-23233,-3044.0,-4547,14,0.6532594675928445,0.3414572007746684,0.6263042766749393,0.0,-1422.0,-721.0,-1143.0,,0.3333333333333333,0.3333333333333333,,-721.0,-721.0,-721.0,-1286.0,-1354.0,-2509.0,-2509.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,-77.0,,0.6496901649925753,Client fiable
113255,0.0,0.016612,-21933,-4832.0,-4832,13,0.7490607358089035,0.550988697842687,0.2525986978339766,-304.0,-2707.0,-284.0,-1560.0,51.66666666666666,0.3333333333333333,0.3333333333333333,0.171629213483146,-284.0,-284.0,-284.0,-1689.0,-2198.0,-304.0,-304.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,-5.5,,0.669991815874666,Client fiable
113263,0.0,0.019101,-16701,-237.0,-253,16,0.5556742811848813,0.4853930292019626,0.6479768603302221,-2335.0,-1171.0,-38.0,-604.5,20.5,1.0,0.5,0.2051282051282051,-1171.0,-38.0,-604.5,,,-2825.0,-1598.25,1.0,0.5,0.375,0.625,0.5,0.5,0.375,,-53.51764705882353,4050000.0,0.6582389226180158,Client fiable
113265,0.0,0.016612,-8943,-8570.0,-296,12,0.7177649324278802,0.1269851668771625,0.4436153084085652,0.0,-1326.0,-178.0,-762.3846153846154,6.923076923076923,0.2307692307692307,0.2307692307692307,0.868131868131868,-785.0,-178.0,-582.6666666666666,-313.0,-816.3,-187.0,-187.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,-3.5,,0.5270144038956053,Client fiable
113267,0.0,0.025164,-9893,-1235.0,-2365,13,,0.3911859356924836,0.228883416700673,-738.0,-795.0,-11.0,-236.8125,6.0625,0.1875,0.0625,0.3057017543859649,-434.0,-11.0,-242.0,-79.0,-235.6153846153846,-1171.0,-406.6363636363636,0.2727272727272727,0.4545454545454545,0.7272727272727273,0.6363636363636364,0.0,0.3636363636363636,0.0909090909090909,-180.0,-25.857142857142858,,0.12931866544762494,Client fiable
113273,0.0,0.020246,-14430,-8533.0,-4925,5,0.6891031409551542,0.3974896972728173,0.3185955240537633,-713.0,-2488.0,-120.0,-1036.142857142857,,0.4285714285714285,0.1428571428571428,,-2488.0,-120.0,-919.0,-447.0,-1124.0,-713.0,-317.6,1.0,0.8,0.4,0.8,0.4,0.0,0.4,,-10.761904761904765,1215000.0,0.6208657563465179,Client fiable
113274,0.0,0.006296,-12697,-6421.0,-4495,12,,0.0149731558454769,0.6178261467332483,-25.0,-2052.0,-727.0,-1470.5,,0.0,0.0,,,,,-727.0,-1470.5,-1118.0,-469.9285714285714,0.6428571428571429,0.5714285714285714,0.5,0.7142857142857143,0.1428571428571428,0.2142857142857142,0.2142857142857142,,-16.378947368421052,,0.42122112342369344,Client fiable
113277,0.0,0.00963,-11449,-3030.0,-140,14,0.3489433701208586,0.5029813063010419,0.3774042489507649,-866.0,-62.0,-62.0,-62.0,,1.0,0.0,,-62.0,-62.0,-62.0,,,-866.0,-520.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,,-17.75,,0.4573063008377386,Client fiable
113280,0.0,0.018634,-20634,-12296.0,-3441,12,0.5090512805872376,0.0571198076068327,0.5082869913916046,-314.0,-2508.0,-108.0,-1284.2,,0.6,0.0,,-1933.0,-108.0,-1028.1666666666667,-1094.0,-1668.25,-314.0,-113.66666666666669,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.7777777777777778,0.1111111111111111,0.0,0.1111111111111111,-202.0,-7.5,,0.33473122912593023,Client fiable
113283,0.0,0.035792,-13247,-7052.0,-1808,16,,0.6758437887201677,0.3154721549257734,0.0,-2900.0,-2404.0,-2717.5,85.33333333333333,0.1666666666666666,0.3333333333333333,0.0807037145398161,-2693.0,-2693.0,-2693.0,-2404.0,-2722.4,-2168.0,-2168.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2168.0,,4680000.0,0.5145933073423976,Client fiable
113286,0.0,0.006233,-18174,-5540.0,-1704,16,,0.6951867016740294,0.080116380463876,-1215.0,-1080.0,-491.0,-796.4285714285714,23.0,0.5714285714285714,0.5714285714285714,0.6745959922430511,-995.0,-491.0,-753.25,-737.0,-854.0,-1215.0,-966.25,1.0,0.75,0.5,0.5,0.5,0.25,0.25,,-27.87878787878788,10125000.0,0.3076439173349522,Client fiable
113291,0.0,0.020713,-11261,-5271.0,-3929,7,0.2947046492478699,0.6467385441732776,,-1558.0,,,,,,,,,,,,,-1558.0,-710.3333333333334,1.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,,-28.0,,0.694104193903387,Client fiable
113294,0.0,0.010276,-12125,-5981.0,-4019,15,0.3353752702051789,0.5803301512450504,0.6879328378491735,-2813.0,-2697.0,-822.0,-2007.1666666666667,,0.5,0.3333333333333333,,-2599.0,-822.0,-1461.3333333333333,-2336.0,-2553.0,-2813.0,-930.25,0.75,0.25,0.75,0.75,0.0,0.25,0.25,,-40.94444444444444,4860000.0,0.6852671602596303,Client fiable
113295,0.0,0.018801,-15161,-9246.0,-2436,12,0.3631164059514454,0.5091251189733653,0.2115507642052577,-1674.0,-773.0,-113.0,-464.4285714285714,,0.5714285714285714,0.2857142857142857,,-576.0,-113.0,-366.75,-451.0,-594.6666666666666,-2531.0,-1789.6666666666667,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,-1419.0,-91.0,12600000.0,0.3611677166601839,Client fiable
113299,0.0,0.008068,-8428,-6346.0,-1061,10,0.2659949316780274,0.1274781027643849,,-803.0,-557.0,-514.0,-535.5,,0.5,1.0,,-557.0,-557.0,-557.0,-514.0,-514.0,-803.0,-610.7142857142857,0.2857142857142857,0.8571428571428571,0.4285714285714285,1.0,0.0,0.8571428571428571,0.0,-762.0,-12.818181818181818,,0.35135416587293034,Client fiable
113310,0.0,0.002134,-13205,-4098.0,-4129,9,,0.5675668816995445,0.2955826421513093,-274.0,-231.0,-231.0,-231.0,,1.0,0.0,,-231.0,-231.0,-231.0,,,-274.0,-126.25,0.5,0.5,0.5,0.75,0.0,0.25,0.0,,-5.222222222222222,,0.4103968698742092,Client fiable
113315,0.0,0.006629,-11127,-2590.0,-497,7,0.6858707973888228,0.7281273329909681,,0.0,-2833.0,-889.0,-2153.2,,0.2,0.4,,-2159.0,-2159.0,-2159.0,-889.0,-2151.75,-676.0,-676.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,-11.5,,0.8606148651331806,Client fiable
113323,0.0,0.015221,-11987,-3921.0,-3440,12,0.4337057518366609,0.2719838856713336,0.5762088360175724,-537.0,-2613.0,-226.0,-1063.5555555555557,,0.2222222222222222,0.3333333333333333,,-1128.0,-226.0,-677.0,-518.0,-1110.6666666666667,-896.0,-716.5,1.0,0.5,0.5,0.5,0.0,0.0,0.5,,-26.0,8100000.0,0.6025398151299632,Client fiable
113331,0.0,0.035792,-14125,-3636.0,-4140,10,,0.6412337635480023,0.2636468134452008,-816.0,-1637.0,-237.0,-764.5,,0.6,0.6,,-1637.0,-237.0,-797.1666666666666,-647.0,-715.5,-816.0,-816.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,-18.0,,0.3990908578540945,Client fiable
113339,0.0,0.02461,-16160,-631.0,-4087,14,0.1821289554865032,0.1987862291862704,0.0005272652387098,-1080.0,-2305.0,-617.0,-1320.0,30.0,0.0,0.0,0.1688988095238095,,,,-617.0,-1276.0,-683.0,-544.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-463.0,-17.0,,0.10808430537256375,Client fiable
113341,0.0,0.006852,-11330,-1084.0,-2729,11,,0.4356598723600748,0.5832379256761245,-2137.0,-2142.0,-110.0,-895.3333333333334,,0.0833333333333333,0.0833333333333333,,-110.0,-110.0,-110.0,-246.0,-966.7272727272727,-2137.0,-659.5714285714286,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.2857142857142857,-247.0,-32.774193548387096,9000000.0,0.5476496761569276,Client fiable
113345,0.0,0.020713,-12743,-6290.0,-1193,13,0.7459408603513253,0.3674931424974775,0.4170996682522097,-1764.0,-2646.0,-198.0,-927.8888888888888,13.77777777777778,0.4444444444444444,0.3333333333333333,0.81002331002331,-1153.0,-198.0,-534.5,-283.0,-1242.6,-2908.0,-1159.4545454545455,0.6363636363636364,0.4545454545454545,0.4545454545454545,0.7272727272727273,0.2727272727272727,0.1818181818181818,0.0909090909090909,-1179.0,-57.09836065573771,8010000.0,0.6857777942489464,Client fiable
113359,1.0,0.025164,-15295,-9369.0,-3804,16,0.4784455682731231,0.6609172086848792,0.3791004853998145,-1056.0,-1098.0,-251.0,-633.5,,0.6666666666666666,0.6666666666666666,,-557.0,-251.0,-463.0,-851.0,-974.5,-1056.0,-991.0,0.5,0.5,1.0,1.0,0.5,0.0,0.5,-926.0,-26.0,,0.5920836748732135,Client à Risque
113360,0.0,0.04622,-16507,-9163.0,-35,16,,0.7385391748953635,0.3062022983135042,-1.0,-2614.0,-295.0,-1636.5,,0.25,0.0,,-295.0,-295.0,-295.0,-1200.0,-2083.6666666666665,-2920.0,-2920.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,-90.0,,0.7330697585463741,Client fiable
113363,0.0,0.00712,-13814,-861.0,-4417,7,,0.3919048714257101,0.470456116119975,0.0,-252.0,-252.0,-252.0,,0.0,0.0,,,,,-252.0,-252.0,-2780.0,-2104.75,1.0,1.0,0.25,0.75,0.75,0.75,0.0,,-44.91525423728814,,0.5598486128803254,Client fiable
113369,0.0,0.0196889999999999,-11397,-1156.0,-3948,10,0.5693388562577247,0.5398474055598188,0.7597121819739279,-21.0,-2532.0,-230.0,-1677.5555555555557,,0.2222222222222222,0.1111111111111111,,-1044.0,-230.0,-637.0,-734.0,-1974.857142857143,-1016.0,-311.8,0.6,0.6,0.6,1.0,0.2,0.0,0.2,,-22.05263157894737,,0.7864079640771787,Client fiable
113373,0.0,0.018029,-24435,-5003.0,-5003,6,,0.6920359333439998,0.434733248750173,0.0,-2799.0,-28.0,-1027.5333333333333,,0.2,0.0666666666666666,,-294.0,-28.0,-166.0,-56.0,-1242.9166666666667,-2851.0,-2718.5,1.0,0.5,0.0,1.0,1.0,1.0,0.0,,-85.375,,0.6623938104789575,Client fiable
113377,0.0,0.028663,-17593,-10270.0,-1154,8,,0.5069006675846416,0.7209441499436497,-404.0,-770.0,-237.0,-503.5,,0.5,0.5,,-237.0,-237.0,-237.0,-770.0,-770.0,-1442.0,-585.0,0.75,0.5,1.0,0.75,0.0,0.25,0.0,,-30.894736842105264,4725000.0,0.6631755144097522,Client fiable
113380,0.0,0.0228,-16123,-4823.0,-3519,10,0.6914352281664342,0.6599854638013327,0.6894791426446275,-1330.0,-2540.0,-605.0,-1894.8333333333333,,0.0,0.0,,,,,-605.0,-1894.8333333333333,-2463.0,-973.125,0.5,0.5,0.75,0.875,0.125,0.125,0.25,-2428.0,-38.25925925925926,10125000.0,0.8512199288130803,Client fiable
113381,0.0,0.04622,-8395,-7252.0,-744,13,,0.7153625186986685,,-730.0,,,,,,,,,,,,,-730.0,-327.3333333333333,0.6666666666666666,1.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.0,,-15.692307692307692,,0.743217235730832,Client fiable
113388,0.0,0.0066709999999999,-16493,-2465.0,-11,13,0.4560932251465052,0.6405341959868692,0.511891801533151,-1038.0,-1921.0,-464.0,-1447.2222222222222,,0.1111111111111111,0.2222222222222222,,-1208.0,-1208.0,-1208.0,-464.0,-1477.125,-1038.0,-612.0,1.0,1.0,0.5,1.0,0.5,0.0,0.5,,-20.625,,0.7229538942649436,Client fiable
113392,0.0,0.014464,-21634,-6.0,-2351,8,,0.538489069565096,0.7662336700704004,-2511.0,-1736.0,-241.0,-1030.0,28.0,0.25,0.0,0.5694670964067516,-241.0,-241.0,-241.0,-1027.0,-1293.0,-2511.0,-938.25,0.75,0.25,0.5,0.5,0.0,0.0,0.5,,-27.633333333333333,1597500.0,0.6404210258444542,Client fiable
